fila,subfila,columna,subcolumna,valor
Alicante,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"5261063,54"
Alicante,73 MUEBLES,2019,IMPORT,"62175276,76"
Alicante,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"13571850,73"
Alicante,81 TEXTILES Y CONFECCION,2019,IMPORT,"539830815,63"
Alicante,82 CALZADO,2019,IMPORT,"972396274,41"
Alicante,83 JUGUETES,2019,IMPORT,"185865324,66"
Alicante,84 ALFARERIA,2019,IMPORT,"2729288,94"
Alicante,85 JOYERIA Y RELOJES,2019,IMPORT,"13532314,73"
Alicante,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"206604435,26"
Alicante,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"271350587,79"
Alicante,90 OTRAS MERCANCIAS,2019,IMPORT,"8273401,68"
Castellón,Total seleccionado,2019,IMPORT,"5188079947,81"
Castellón,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"5176510,57"
Castellón,12 LACTEOS Y HUEVOS,2019,IMPORT,"628582,55"
Castellón,13 PRODUCTOS PESQUEROS,2019,IMPORT,"95417212,42"
Castellón,14 CEREALES,2019,IMPORT,"55175993,37"
Castellón,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"68199215,91"
Castellón,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"7341531,29"
Castellón,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"1802253,41"
Castellón,18 BEBIDAS,2019,IMPORT,"271299,39"
Castellón,19 TABACOS,2019,IMPORT,"81,31"
Castellón,1A GRASAS Y ACEITES,2019,IMPORT,"218600839,04"
Castellón,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"16579,00"
Castellón,1C PIENSOS ANIMALES,2019,IMPORT,"8228741,12"
Castellón,21 CARBON,2019,IMPORT,"549246,32"
Castellón,22 PETROLEO Y DERIVADOS,2019,IMPORT,"2344573568,93"
Castellón,23 GAS,2019,IMPORT,"42917,35"
Castellón,24 CORRIENTE ELECTRICA,2019,IMPORT,
Castellón,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"70660964,53"
Castellón,32 MENAS Y MINERALES,2019,IMPORT,"347040986,56"
Castellón,41 METALES NO FERROSOS,2019,IMPORT,"22634399,72"
Castellón,42 HIERRO Y ACERO,2019,IMPORT,"49629558,69"
Castellón,43 PRODUCTOS QUIMICOS,2019,IMPORT,"921184707,39"
Castellón,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"265060579,37"
Castellón,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"246417816,55"
Castellón,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"60556570,61"
Castellón,53 MATERIAL TRANSPORTE,2019,IMPORT,"25521625,59"
Castellón,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"105352551,82"
Castellón,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"19599932,64"
Castellón,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"46404051,87"
Castellón,71 ELECTRODOMESTICOS,2019,IMPORT,"6282845,41"
Castellón,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"644068,66"
Castellón,73 MUEBLES,2019,IMPORT,"55492085,14"
Castellón,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"2695673,98"
Castellón,81 TEXTILES Y CONFECCION,2019,IMPORT,"72581218,98"
Castellón,82 CALZADO,2019,IMPORT,"4780894,08"
Castellón,83 JUGUETES,2019,IMPORT,"4274949,24"
Castellón,84 ALFARERIA,2019,IMPORT,"362691,76"
Castellón,85 JOYERIA Y RELOJES,2019,IMPORT,"1021507,50"
Castellón,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"2286420,39"
Castellón,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"33429791,22"
Castellón,90 OTRAS MERCANCIAS,2019,IMPORT,"18139484,13"
Valencia,Total seleccionado,2019,IMPORT,"18665826335,31"
Valencia,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"119282734,62"
Valencia,12 LACTEOS Y HUEVOS,2019,IMPORT,"90037994,47"
Valencia,13 PRODUCTOS PESQUEROS,2019,IMPORT,"466782381,70"
Valencia,14 CEREALES,2019,IMPORT,"247236859,69"
Valencia,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"784395701,06"
Valencia,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"271233056,62"
Valencia,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"145702240,66"
Valencia,18 BEBIDAS,2019,IMPORT,"135082614,80"
Valencia,19 TABACOS,2019,IMPORT,"28829794,66"
Valencia,1A GRASAS Y ACEITES,2019,IMPORT,"73568138,28"
Valencia,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"105555143,74"
Valencia,1C PIENSOS ANIMALES,2019,IMPORT,"45624476,50"
Valencia,21 CARBON,2019,IMPORT,"7937358,45"
Valencia,22 PETROLEO Y DERIVADOS,2019,IMPORT,"80758342,59"
Valencia,23 GAS,2019,IMPORT,"287894061,60"
Valencia,24 CORRIENTE ELECTRICA,2019,IMPORT,
Valencia,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"301663164,10"
Valencia,32 MENAS Y MINERALES,2019,IMPORT,"100711230,44"
Valencia,41 METALES NO FERROSOS,2019,IMPORT,"404996502,84"
Valencia,42 HIERRO Y ACERO,2019,IMPORT,"974283909,20"
Valencia,43 PRODUCTOS QUIMICOS,2019,IMPORT,"2003300103,25"
Valencia,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"819207902,98"
Valencia,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"1313076416,32"
Valencia,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"418741075,34"
Valencia,53 MATERIAL TRANSPORTE,2019,IMPORT,"404665686,34"
Valencia,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"1898717119,22"
Valencia,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"2302963043,78"
Valencia,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"2418363555,62"
Valencia,71 ELECTRODOMESTICOS,2019,IMPORT,"302014532,47"
Valencia,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"243664111,67"
Valencia,73 MUEBLES,2019,IMPORT,"506652190,77"
Valencia,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"60652112,06"
Valencia,81 TEXTILES Y CONFECCION,2019,IMPORT,"608004402,39"
Valencia,82 CALZADO,2019,IMPORT,"59306534,15"
Valencia,83 JUGUETES,2019,IMPORT,"110480775,27"
Valencia,84 ALFARERIA,2019,IMPORT,"20966327,88"
Valencia,85 JOYERIA Y RELOJES,2019,IMPORT,"17522105,36"
Valencia,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"18497128,24"
Valencia,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"457129808,53"
Valencia,90 OTRAS MERCANCIAS,2019,IMPORT,"10325697,65"
Badajoz,Total seleccionado,2019,IMPORT,"919314082,21"
Badajoz,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"16016257,40"
Badajoz,12 LACTEOS Y HUEVOS,2019,IMPORT,"3894801,14"
Badajoz,13 PRODUCTOS PESQUEROS,2019,IMPORT,"2694095,84"
Badajoz,14 CEREALES,2019,IMPORT,"18467940,19"
Badajoz,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"41957382,90"
Badajoz,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"20155463,55"
Badajoz,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"3035123,36"
Badajoz,18 BEBIDAS,2019,IMPORT,"7327467,02"
Badajoz,19 TABACOS,2019,IMPORT,
Badajoz,1A GRASAS Y ACEITES,2019,IMPORT,"22858057,07"
Badajoz,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"6249319,08"
Badajoz,1C PIENSOS ANIMALES,2019,IMPORT,"11024083,28"
Badajoz,21 CARBON,2019,IMPORT,"495795,76"
Badajoz,22 PETROLEO Y DERIVADOS,2019,IMPORT,"1961367,48"
Badajoz,23 GAS,2019,IMPORT,"1980682,69"
Badajoz,24 CORRIENTE ELECTRICA,2019,IMPORT,
Badajoz,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"54213949,37"
Badajoz,32 MENAS Y MINERALES,2019,IMPORT,"83157306,96"
Badajoz,41 METALES NO FERROSOS,2019,IMPORT,"8259059,09"
Badajoz,42 HIERRO Y ACERO,2019,IMPORT,"22967461,03"
Badajoz,43 PRODUCTOS QUIMICOS,2019,IMPORT,"119481759,97"
Badajoz,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"68274031,35"
Badajoz,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"60857784,05"
Badajoz,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"157416384,81"
Badajoz,53 MATERIAL TRANSPORTE,2019,IMPORT,"11512280,86"
Badajoz,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"38679815,11"
Badajoz,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"12476314,54"
Badajoz,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"81030065,43"
Badajoz,71 ELECTRODOMESTICOS,2019,IMPORT,"1417498,97"
Badajoz,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"401729,42"
Badajoz,73 MUEBLES,2019,IMPORT,"2267686,36"
Badajoz,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"2673679,74"
Badajoz,81 TEXTILES Y CONFECCION,2019,IMPORT,"7165830,74"
Badajoz,82 CALZADO,2019,IMPORT,"1656422,35"
Badajoz,83 JUGUETES,2019,IMPORT,"1709775,31"
Badajoz,84 ALFARERIA,2019,IMPORT,"654321,63"
Badajoz,85 JOYERIA Y RELOJES,2019,IMPORT,"6668421,84"
Badajoz,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"77291,22"
Badajoz,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"14506027,19"
Badajoz,90 OTRAS MERCANCIAS,2019,IMPORT,"3671348,11"
Cáceres,Total seleccionado,2019,IMPORT,"469646445,97"
Cáceres,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"23162225,68"
Cáceres,12 LACTEOS Y HUEVOS,2019,IMPORT,"1210066,07"
Cáceres,13 PRODUCTOS PESQUEROS,2019,IMPORT,"1277315,81"
Cáceres,14 CEREALES,2019,IMPORT,"415408,42"
Cáceres,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"5007499,22"
Cáceres,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"2051241,72"
Cáceres,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"6828715,08"
Cáceres,18 BEBIDAS,2019,IMPORT,"42693,17"
Cáceres,19 TABACOS,2019,IMPORT,"384,03"
Cáceres,1A GRASAS Y ACEITES,2019,IMPORT,"916811,27"
Cáceres,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"1554256,27"
Cáceres,1C PIENSOS ANIMALES,2019,IMPORT,"2143630,98"
Cáceres,21 CARBON,2019,IMPORT,"643896,59"
Cáceres,22 PETROLEO Y DERIVADOS,2019,IMPORT,"7380515,12"
Cáceres,23 GAS,2019,IMPORT,"30292,29"
Cáceres,24 CORRIENTE ELECTRICA,2019,IMPORT,
Cáceres,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"10068190,68"
Cáceres,32 MENAS Y MINERALES,2019,IMPORT,"344624,73"
Cáceres,41 METALES NO FERROSOS,2019,IMPORT,"1722624,28"
Cáceres,42 HIERRO Y ACERO,2019,IMPORT,"11032809,97"
Cáceres,43 PRODUCTOS QUIMICOS,2019,IMPORT,"44133291,67"
Cáceres,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"21165507,98"
Cáceres,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"13333538,63"
Cáceres,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"259574785,69"
Cáceres,53 MATERIAL TRANSPORTE,2019,IMPORT,"2493782,91"
Cáceres,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"17846062,82"
Cáceres,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"1563493,87"
Cáceres,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"686684,84"
Cáceres,71 ELECTRODOMESTICOS,2019,IMPORT,"82989,73"
Cáceres,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"17062889,22"
Cáceres,73 MUEBLES,2019,IMPORT,"154453,88"
Cáceres,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"28828,66"
Cáceres,81 TEXTILES Y CONFECCION,2019,IMPORT,"1710330,99"
Cáceres,82 CALZADO,2019,IMPORT,"346502,91"
Cáceres,83 JUGUETES,2019,IMPORT,"185871,30"
Cáceres,84 ALFARERIA,2019,IMPORT,"29842,49"
Cáceres,85 JOYERIA Y RELOJES,2019,IMPORT,"85851,19"
Cáceres,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"3007,20"
Cáceres,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"12688404,01"
Cáceres,90 OTRAS MERCANCIAS,2019,IMPORT,"637124,60"
"Coruña, A",Total seleccionado,2019,IMPORT,"7894501904,06"
"Coruña, A",11 PRODUCTOS CÁRNICOS,2019,IMPORT,"9393531,32"
"Coruña, A",12 LACTEOS Y HUEVOS,2019,IMPORT,"12638334,89"
"Coruña, A",13 PRODUCTOS PESQUEROS,2019,IMPORT,"730370567,67"
"Coruña, A",14 CEREALES,2019,IMPORT,"175055533,43"
"Coruña, A","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"12207735,79"
"Coruña, A","16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"3481905,29"
"Coruña, A",17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"5056836,55"
"Coruña, A",18 BEBIDAS,2019,IMPORT,"9491969,60"
"Coruña, A",19 TABACOS,2019,IMPORT,"173,81"
"Coruña, A",1A GRASAS Y ACEITES,2019,IMPORT,"125365711,41"
"Coruña, A",1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"6586379,50"
"Coruña, A",1C PIENSOS ANIMALES,2019,IMPORT,"150394037,45"
"Coruña, A",21 CARBON,2019,IMPORT,"108310454,91"
"Coruña, A",22 PETROLEO Y DERIVADOS,2019,IMPORT,"2652588019,86"
"Coruña, A",23 GAS,2019,IMPORT,"243606891,60"
"Coruña, A",24 CORRIENTE ELECTRICA,2019,IMPORT,
"Coruña, A",31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"52561158,49"
"Coruña, A",32 MENAS Y MINERALES,2019,IMPORT,"135692873,76"
"Coruña, A",41 METALES NO FERROSOS,2019,IMPORT,"81442176,64"
"Coruña, A",42 HIERRO Y ACERO,2019,IMPORT,"446097357,72"
"Coruña, A",43 PRODUCTOS QUIMICOS,2019,IMPORT,"272286816,51"
"Coruña, A",44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"163546013,05"
"Coruña, A",51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"165486209,36"
"Coruña, A",52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"41383577,91"
"Coruña, A",53 MATERIAL TRANSPORTE,2019,IMPORT,"33059542,15"
"Coruña, A",54 OTROS BIENES DE EQUIPO,2019,IMPORT,"346126428,08"
"Coruña, A",61 AUTOMOVILES Y MOTOS,2019,IMPORT,"27669010,45"
"Coruña, A",62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"33822139,98"
"Coruña, A",71 ELECTRODOMESTICOS,2019,IMPORT,"2958377,09"
"Coruña, A",72 ELECTRONICA DE CONSUMO,2019,IMPORT,"2596819,62"
"Coruña, A",73 MUEBLES,2019,IMPORT,"20235217,19"
"Coruña, A",74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"5576706,57"
"Coruña, A",81 TEXTILES Y CONFECCION,2019,IMPORT,"1724359706,62"
"Coruña, A",82 CALZADO,2019,IMPORT,"16182635,50"
"Coruña, A",83 JUGUETES,2019,IMPORT,"7056148,94"
"Coruña, A",84 ALFARERIA,2019,IMPORT,"1171348,17"
"Coruña, A",85 JOYERIA Y RELOJES,2019,IMPORT,"7514282,40"
"Coruña, A",86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"418224,27"
"Coruña, A",87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"56688006,77"
"Coruña, A",90 OTRAS MERCANCIAS,2019,IMPORT,"6023043,74"
Lugo,Total seleccionado,2019,IMPORT,"739472037,04"
Lugo,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"4444907,56"
Lugo,12 LACTEOS Y HUEVOS,2019,IMPORT,"4516471,23"
Lugo,13 PRODUCTOS PESQUEROS,2019,IMPORT,"75974261,30"
Lugo,14 CEREALES,2019,IMPORT,"1661412,45"
Lugo,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"7391659,81"
Lugo,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"1412290,08"
Lugo,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"1709079,55"
Lugo,18 BEBIDAS,2019,IMPORT,"69358,81"
Lugo,19 TABACOS,2019,IMPORT,
Lugo,1A GRASAS Y ACEITES,2019,IMPORT,"17338,53"
Lugo,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"1950,06"
Lugo,1C PIENSOS ANIMALES,2019,IMPORT,"5144595,54"
Lugo,21 CARBON,2019,IMPORT,"852707,21"
Lugo,22 PETROLEO Y DERIVADOS,2019,IMPORT,"19025031,49"
Lugo,23 GAS,2019,IMPORT,"400739,01"
Lugo,24 CORRIENTE ELECTRICA,2019,IMPORT,
Lugo,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"17815736,03"
Lugo,32 MENAS Y MINERALES,2019,IMPORT,"175917805,29"
Lugo,41 METALES NO FERROSOS,2019,IMPORT,"76609715,95"
Lugo,42 HIERRO Y ACERO,2019,IMPORT,"13046140,81"
Lugo,43 PRODUCTOS QUIMICOS,2019,IMPORT,"87360368,31"
Lugo,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"69777664,09"
Lugo,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"67511772,86"
Lugo,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"11842402,68"
Lugo,53 MATERIAL TRANSPORTE,2019,IMPORT,"7139463,21"
Lugo,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"45039220,46"
Lugo,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"8438079,28"
Lugo,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"1735413,83"
Lugo,71 ELECTRODOMESTICOS,2019,IMPORT,"437617,28"
Lugo,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"305654,97"
Lugo,73 MUEBLES,2019,IMPORT,"294406,88"
Lugo,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"431924,42"
Lugo,81 TEXTILES Y CONFECCION,2019,IMPORT,"21917415,68"
Lugo,82 CALZADO,2019,IMPORT,"1707131,62"
Lugo,83 JUGUETES,2019,IMPORT,"2658298,48"
Lugo,84 ALFARERIA,2019,IMPORT,"188354,01"
Lugo,85 JOYERIA Y RELOJES,2019,IMPORT,"297417,95"
Lugo,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"71878,32"
Lugo,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"5410593,63"
Lugo,90 OTRAS MERCANCIAS,2019,IMPORT,"895758,37"
Ourense,Total seleccionado,2019,IMPORT,"591264687,57"
Ourense,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"7227808,71"
Ourense,12 LACTEOS Y HUEVOS,2019,IMPORT,"140931,18"
Ourense,13 PRODUCTOS PESQUEROS,2019,IMPORT,"19880499,03"
Ourense,14 CEREALES,2019,IMPORT,"1186248,97"
Ourense,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"11582399,11"
Ourense,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"4468695,86"
Ourense,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"491893,27"
Ourense,18 BEBIDAS,2019,IMPORT,"801055,36"
Ourense,19 TABACOS,2019,IMPORT,
Ourense,1A GRASAS Y ACEITES,2019,IMPORT,"68197358,33"
Ourense,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,
Ourense,1C PIENSOS ANIMALES,2019,IMPORT,"740668,44"
Ourense,21 CARBON,2019,IMPORT,"16767,49"
Ourense,22 PETROLEO Y DERIVADOS,2019,IMPORT,"1175182,61"
Ourense,23 GAS,2019,IMPORT,"744307,83"
Ourense,24 CORRIENTE ELECTRICA,2019,IMPORT,
Ourense,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"9300950,02"
Ourense,32 MENAS Y MINERALES,2019,IMPORT,"1880149,29"
Ourense,41 METALES NO FERROSOS,2019,IMPORT,"18025571,93"
Ourense,42 HIERRO Y ACERO,2019,IMPORT,"65103698,96"
Ourense,43 PRODUCTOS QUIMICOS,2019,IMPORT,"50636094,77"
Ourense,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"21776090,98"
Ourense,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"26562653,26"
Ourense,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"9771599,82"
Ourense,53 MATERIAL TRANSPORTE,2019,IMPORT,"3913938,23"
Ourense,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"30817284,38"
Ourense,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"5078844,47"
Ourense,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"25290136,99"
Ourense,71 ELECTRODOMESTICOS,2019,IMPORT,"742933,26"
Ourense,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"438713,61"
Ourense,73 MUEBLES,2019,IMPORT,"27360160,73"
Ourense,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3062629,73"
Ourense,81 TEXTILES Y CONFECCION,2019,IMPORT,"120197525,46"
Ourense,82 CALZADO,2019,IMPORT,"9455554,16"
Ourense,83 JUGUETES,2019,IMPORT,"447286,35"
Ourense,84 ALFARERIA,2019,IMPORT,"900172,04"
Ourense,85 JOYERIA Y RELOJES,2019,IMPORT,"3703768,65"
Ourense,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"876463,87"
Ourense,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"30266595,87"
Ourense,90 OTRAS MERCANCIAS,2019,IMPORT,"9002054,55"
Pontevedra,Total seleccionado,2019,IMPORT,"10588880184,33"
Pontevedra,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"26681026,08"
Pontevedra,12 LACTEOS Y HUEVOS,2019,IMPORT,"3576846,25"
Pontevedra,13 PRODUCTOS PESQUEROS,2019,IMPORT,"1918564156,18"
Pontevedra,14 CEREALES,2019,IMPORT,"34168981,42"
Pontevedra,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"37393672,64"
Pontevedra,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"5779773,89"
Pontevedra,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"6361088,38"
Pontevedra,18 BEBIDAS,2019,IMPORT,"5596549,39"
Pontevedra,19 TABACOS,2019,IMPORT,"13530,80"
Pontevedra,1A GRASAS Y ACEITES,2019,IMPORT,"15156970,82"
Pontevedra,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"6789075,52"
Pontevedra,1C PIENSOS ANIMALES,2019,IMPORT,"11767694,72"
Pontevedra,21 CARBON,2019,IMPORT,"3300692,49"
Pontevedra,22 PETROLEO Y DERIVADOS,2019,IMPORT,"20244909,33"
Pontevedra,23 GAS,2019,IMPORT,"2207227,33"
Pontevedra,24 CORRIENTE ELECTRICA,2019,IMPORT,
Pontevedra,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"101004685,46"
Pontevedra,32 MENAS Y MINERALES,2019,IMPORT,"100830590,05"
Pontevedra,41 METALES NO FERROSOS,2019,IMPORT,"250859819,86"
Pontevedra,42 HIERRO Y ACERO,2019,IMPORT,"190128727,60"
Pontevedra,43 PRODUCTOS QUIMICOS,2019,IMPORT,"497827054,70"
Pontevedra,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"150179071,78"
Pontevedra,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"374429586,43"
Pontevedra,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"38375236,90"
Pontevedra,53 MATERIAL TRANSPORTE,2019,IMPORT,"265986934,04"
Pontevedra,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"553324848,32"
Pontevedra,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"2000775311,05"
Pontevedra,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"3394132267,94"
Pontevedra,71 ELECTRODOMESTICOS,2019,IMPORT,"6141467,49"
Pontevedra,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"35937761,71"
Pontevedra,73 MUEBLES,2019,IMPORT,"104836538,55"
Pontevedra,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"7665430,21"
Pontevedra,81 TEXTILES Y CONFECCION,2019,IMPORT,"187643001,46"
Pontevedra,82 CALZADO,2019,IMPORT,"96718536,50"
Pontevedra,83 JUGUETES,2019,IMPORT,"5898456,17"
Pontevedra,84 ALFARERIA,2019,IMPORT,"816000,04"
Pontevedra,85 JOYERIA Y RELOJES,2019,IMPORT,"4698533,58"
Pontevedra,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"1225714,82"
Pontevedra,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"118291974,09"
Pontevedra,90 OTRAS MERCANCIAS,2019,IMPORT,"3550440,34"
Madrid,Total seleccionado,2019,IMPORT,"64411534752,28"
Madrid,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"434408445,80"
Madrid,12 LACTEOS Y HUEVOS,2019,IMPORT,"339565442,29"
Madrid,13 PRODUCTOS PESQUEROS,2019,IMPORT,"545057711,85"
Madrid,14 CEREALES,2019,IMPORT,"444693703,81"
Madrid,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"543932166,92"
Madrid,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"216697942,90"
Madrid,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"589626724,22"
Madrid,18 BEBIDAS,2019,IMPORT,"322805888,68"
Madrid,19 TABACOS,2019,IMPORT,"1123655036,23"
Madrid,1A GRASAS Y ACEITES,2019,IMPORT,"40302286,85"
Madrid,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"21538761,52"
Madrid,1C PIENSOS ANIMALES,2019,IMPORT,"346176052,84"
Madrid,21 CARBON,2019,IMPORT,"35415227,18"
Madrid,22 PETROLEO Y DERIVADOS,2019,IMPORT,"242754760,17"
Madrid,23 GAS,2019,IMPORT,"688471018,88"
Madrid,24 CORRIENTE ELECTRICA,2019,IMPORT,"962762687,45"
