indicador,country,countryiso3code,year,value
GDP (current US$),Finland,FIN,1971,12527.4055129298
GDP (current US$),Finland,FIN,1972,14743.1861198738
GDP (current US$),Finland,FIN,1973,19472.3634666252
GDP (current US$),Finland,FIN,1974,24848.8214904679
GDP (current US$),Finland,FIN,1975,29472.6232422822
GDP (current US$),Finland,FIN,1976,31849.5137713494
GDP (current US$),Finland,FIN,1977,33499.7993212336
GDP (current US$),Finland,FIN,1978,36256.1602888087
GDP (current US$),Finland,FIN,1979,44465.2556861548
GDP (current US$),Finland,FIN,1980,53645.2024226968
GDP (current US$),Finland,FIN,1981,52448.33287407
GDP (current US$),Finland,FIN,1982,52797.5823362526
GDP (current US$),Finland,FIN,1983,50973.5269000854
GDP (current US$),Finland,FIN,1984,52888.8009497428
GDP (current US$),Finland,FIN,1985,55875.8633921719
GDP (current US$),Finland,FIN,1986,73531.550551255
GDP (current US$),Finland,FIN,1987,91594.7517922359
GDP (current US$),Finland,FIN,1988,109058.990760483
GDP (current US$),Finland,FIN,1989,119012.054870445
GDP (current US$),Finland,FIN,1990,141438.345513917
GDP (current US$),Finland,FIN,1991,127773.856785767
GDP (current US$),Finland,FIN,1992,112532.519246084
GDP (current US$),Finland,FIN,1993,89214.1147080254
GDP (current US$),Finland,FIN,1994,103299.943084804
GDP (current US$),Finland,FIN,1995,134189.814814815
GDP (current US$),Finland,FIN,1996,132129.17421693
GDP (current US$),Finland,FIN,1997,126912.152101707
GDP (current US$),Finland,FIN,1998,134038.718291055
GDP (current US$),Finland,FIN,1999,135218.410398466
GDP (current US$),Finland,FIN,2000,125706.651925557
GDP (current US$),Finland,FIN,2001,129421.029082774
GDP (current US$),Finland,FIN,2002,139738.377564465
GDP (current US$),Finland,FIN,2003,171274.266365688
GDP (current US$),Finland,FIN,2004,197116.960516514
GDP (current US$),Finland,FIN,2005,204809.103345355
GDP (current US$),Finland,FIN,2006,216907.539831891
GDP (current US$),Finland,FIN,2007,256052.559540104
GDP (current US$),Finland,FIN,2008,284553.976856599
GDP (current US$),Finland,FIN,2009,252496.526813004
GDP (current US$),Finland,FIN,2010,249181.190476369
GDP (current US$),Finland,FIN,2011,275243.697751011
GDP (current US$),Finland,FIN,2012,258304.834621605
GDP (current US$),Finland,FIN,2013,271285.280621373
GDP (current US$),Finland,FIN,2014,274497.230802958
GDP (current US$),Finland,FIN,2015,234440.080998273
GDP (current US$),Finland,FIN,2016,240607.907010383
GDP (current US$),Finland,FIN,2017,255232.25724353
GDP (current US$),Finland,FIN,2018,275946.554578823
GDP (current US$),Finland,FIN,2019,269296.310180392
GDP (current US$),Finland,FIN,2020,
GDP (current US$),France,FRA,1960,62225.4780008822
GDP (current US$),France,FRA,1961,67461.6442220352
GDP (current US$),France,FRA,1962,75607.5298099288
GDP (current US$),France,FRA,1963,84759.1951058693
GDP (current US$),France,FRA,1964,94007.8510473678
GDP (current US$),France,FRA,1965,101537.248148427
GDP (current US$),France,FRA,1966,110045.852177928
GDP (current US$),France,FRA,1967,118972.977486207
GDP (current US$),France,FRA,1968,129785.441507456
GDP (current US$),France,FRA,1969,141903.068680309
GDP (current US$),France,FRA,1970,148456.359985827
GDP (current US$),France,FRA,1971,165966.615366402
GDP (current US$),France,FRA,1972,203494.148244473
GDP (current US$),France,FRA,1973,264429.87625221
GDP (current US$),France,FRA,1974,285552.373158756
GDP (current US$),France,FRA,1975,360832.186018051
GDP (current US$),France,FRA,1976,372319.038514067
GDP (current US$),France,FRA,1977,410279.486493715
GDP (current US$),France,FRA,1978,506707.848837209
GDP (current US$),France,FRA,1979,613953.12981807
GDP (current US$),France,FRA,1980,701288.419745421
GDP (current US$),France,FRA,1981,615552.202776101
GDP (current US$),France,FRA,1982,584877.732308614
GDP (current US$),France,FRA,1983,559869.17979172
GDP (current US$),France,FRA,1984,530683.779929445
GDP (current US$),France,FRA,1985,553138.414367061
GDP (current US$),France,FRA,1986,771470.783218108
GDP (current US$),France,FRA,1987,934173.305685911
GDP (current US$),France,FRA,1988,1018847.04327717
GDP (current US$),France,FRA,1989,1025211.80341353
GDP (current US$),France,FRA,1990,1269179.61691363
GDP (current US$),France,FRA,1991,1269276.82827578
GDP (current US$),France,FRA,1992,1401465.92317224
GDP (current US$),France,FRA,1993,1322815.612694
GDP (current US$),France,FRA,1994,1393982.75047259
GDP (current US$),France,FRA,1995,1601094.75620975
GDP (current US$),France,FRA,1996,1605675.08654956
GDP (current US$),France,FRA,1997,1452884.91795909
GDP (current US$),France,FRA,1998,1503108.73915944
GDP (current US$),France,FRA,1999,1492647.56019604
GDP (current US$),France,FRA,2000,1362248.94048277
GDP (current US$),France,FRA,2001,1376465.32438479
GDP (current US$),France,FRA,2002,1494286.65537361
GDP (current US$),France,FRA,2003,1840480.81264108
GDP (current US$),France,FRA,2004,2115742.48820462
GDP (current US$),France,FRA,2005,2196126.10371844
GDP (current US$),France,FRA,2006,2318593.65198846
GDP (current US$),France,FRA,2007,2657213.24938407
GDP (current US$),France,FRA,2008,2918382.89146038
GDP (current US$),France,FRA,2009,2690222.28396777
GDP (current US$),France,FRA,2010,2642609.54893036
GDP (current US$),France,FRA,2011,2861408.17026461
GDP (current US$),France,FRA,2012,2683825.22509263
GDP (current US$),France,FRA,2013,2811077.72570359
GDP (current US$),France,FRA,2014,2852165.76063027
GDP (current US$),France,FRA,2015,2438207.89625184
GDP (current US$),France,FRA,2016,2471285.60708172
GDP (current US$),France,FRA,2017,2595151.04519765
GDP (current US$),France,FRA,2018,2787863.95888549
GDP (current US$),France,FRA,2019,2715518.27422745
GDP (current US$),France,FRA,2020,
GDP (current US$),French Polynesia,PYF,1960,
GDP (current US$),French Polynesia,PYF,1961,
GDP (current US$),French Polynesia,PYF,1962,
GDP (current US$),French Polynesia,PYF,1963,
GDP (current US$),French Polynesia,PYF,1964,
GDP (current US$),French Polynesia,PYF,1965,176.534589603389
GDP (current US$),French Polynesia,PYF,1966,215.659455017302
GDP (current US$),French Polynesia,PYF,1967,220.98436912915
GDP (current US$),French Polynesia,PYF,1968,259.590076293001
GDP (current US$),French Polynesia,PYF,1969,242.943776862299
GDP (current US$),French Polynesia,PYF,1970,254.035999217197
GDP (current US$),French Polynesia,PYF,1971,296.613496873269
GDP (current US$),French Polynesia,PYF,1972,325.843254667123
GDP (current US$),French Polynesia,PYF,1973,431.254103046477
GDP (current US$),French Polynesia,PYF,1974,555.337985682991
GDP (current US$),French Polynesia,PYF,1975,690.319754911192
GDP (current US$),French Polynesia,PYF,1976,732.28614334291
GDP (current US$),French Polynesia,PYF,1977,793.19318741557
GDP (current US$),French Polynesia,PYF,1978,1005.57329420763
GDP (current US$),French Polynesia,PYF,1979,1215.03177526795
GDP (current US$),French Polynesia,PYF,1980,1362.15152368993
GDP (current US$),French Polynesia,PYF,1981,1279.97286638172
GDP (current US$),French Polynesia,PYF,1982,1286.46264263697
GDP (current US$),French Polynesia,PYF,1983,1335.8952863918
GDP (current US$),French Polynesia,PYF,1984,1378.99140337881
GDP (current US$),French Polynesia,PYF,1985,1507.23077889921
GDP (current US$),French Polynesia,PYF,1986,2301.51471729807
GDP (current US$),French Polynesia,PYF,1987,2543.1991483893
GDP (current US$),French Polynesia,PYF,1988,2687.47282962988
GDP (current US$),French Polynesia,PYF,1989,2636.4615171052
GDP (current US$),French Polynesia,PYF,1990,3181.20630481549
GDP (current US$),French Polynesia,PYF,1991,3267.36760989528
GDP (current US$),French Polynesia,PYF,1992,3558.21511024809
GDP (current US$),French Polynesia,PYF,1993,3694.60039989225
GDP (current US$),French Polynesia,PYF,1994,3522.27232140766
GDP (current US$),French Polynesia,PYF,1995,3982.37484592709
GDP (current US$),French Polynesia,PYF,1996,3954.69687374892
GDP (current US$),French Polynesia,PYF,1997,3567.06251187293
GDP (current US$),French Polynesia,PYF,1998,3775.16079738928
GDP (current US$),French Polynesia,PYF,1999,3797.01606869688
GDP (current US$),French Polynesia,PYF,2000,3447.5431379415
GDP (current US$),French Polynesia,PYF,2001,
GDP (current US$),French Polynesia,PYF,2002,
GDP (current US$),French Polynesia,PYF,2003,
GDP (current US$),French Polynesia,PYF,2004,
GDP (current US$),French Polynesia,PYF,2005,
GDP (current US$),French Polynesia,PYF,2006,
GDP (current US$),French Polynesia,PYF,2007,
GDP (current US$),French Polynesia,PYF,2008,
GDP (current US$),French Polynesia,PYF,2009,
GDP (current US$),French Polynesia,PYF,2010,
GDP (current US$),French Polynesia,PYF,2011,
GDP (current US$),French Polynesia,PYF,2012,
GDP (current US$),French Polynesia,PYF,2013,
GDP (current US$),French Polynesia,PYF,2014,
GDP (current US$),French Polynesia,PYF,2015,
GDP (current US$),French Polynesia,PYF,2016,
GDP (current US$),French Polynesia,PYF,2017,
GDP (current US$),French Polynesia,PYF,2018,
GDP (current US$),French Polynesia,PYF,2019,
GDP (current US$),French Polynesia,PYF,2020,
GDP (current US$),Gabon,GAB,1960,141.468977570007
GDP (current US$),Gabon,GAB,1961,167.637907381696
GDP (current US$),Gabon,GAB,1962,182.796536499917
GDP (current US$),Gabon,GAB,1963,154.480244246828
GDP (current US$),Gabon,GAB,1964,215.679855272553
GDP (current US$),Gabon,GAB,1965,226.474285587116
GDP (current US$),Gabon,GAB,1966,245.849781715943
GDP (current US$),Gabon,GAB,1967,271.543680279265
GDP (current US$),Gabon,GAB,1968,294.468564534311
GDP (current US$),Gabon,GAB,1969,318.124701048993
GDP (current US$),Gabon,GAB,1970,323.802475481029
GDP (current US$),Gabon,GAB,1971,381.687073058602
GDP (current US$),Gabon,GAB,1972,430.508357724
GDP (current US$),Gabon,GAB,1973,722.780701123338
GDP (current US$),Gabon,GAB,1974,1544.21600398425
GDP (current US$),Gabon,GAB,1975,2157.59293660731
GDP (current US$),Gabon,GAB,1976,3009.40997090463
GDP (current US$),Gabon,GAB,1977,2809.34907417711
GDP (current US$),Gabon,GAB,1978,2389.47926918832
GDP (current US$),Gabon,GAB,1979,3030.25111635966
GDP (current US$),Gabon,GAB,1980,4279.63793385136
GDP (current US$),Gabon,GAB,1981,3862.26912692681
GDP (current US$),Gabon,GAB,1982,3618.00784444908
GDP (current US$),Gabon,GAB,1983,3391.27573131859
GDP (current US$),Gabon,GAB,1984,3561.45156223576
GDP (current US$),Gabon,GAB,1985,3339.91475937275
GDP (current US$),Gabon,GAB,1986,3403.63819357905
GDP (current US$),Gabon,GAB,1987,3281.79703866566
GDP (current US$),Gabon,GAB,1988,3834.50337835497
GDP (current US$),Gabon,GAB,1989,4186.41145745694
GDP (current US$),Gabon,GAB,1990,5952.29376584468
GDP (current US$),Gabon,GAB,1991,5402.91995693831
GDP (current US$),Gabon,GAB,1992,5592.39084852648
GDP (current US$),Gabon,GAB,1993,4378.64508101769
GDP (current US$),Gabon,GAB,1994,4190.81931402958
GDP (current US$),Gabon,GAB,1995,4958.84590634769
GDP (current US$),Gabon,GAB,1996,5694.04033682571
GDP (current US$),Gabon,GAB,1997,5326.81685899586
GDP (current US$),Gabon,GAB,1998,4483.41711983928
GDP (current US$),Gabon,GAB,1999,4662.9920362073
GDP (current US$),Gabon,GAB,2000,5067.8653207979
GDP (current US$),Gabon,GAB,2001,5023.26536525169
GDP (current US$),Gabon,GAB,2002,5335.45130754323
GDP (current US$),Gabon,GAB,2003,6511.90365744009
GDP (current US$),Gabon,GAB,2004,7770.21947972648
GDP (current US$),Gabon,GAB,2005,9582.7833183881
GDP (current US$),Gabon,GAB,2006,10327.5988006713
GDP (current US$),Gabon,GAB,2007,12455.4100557483
GDP (current US$),Gabon,GAB,2008,15571.3497757848
GDP (current US$),Gabon,GAB,2009,12113.6996606799
GDP (current US$),Gabon,GAB,2010,14372.5919164792
GDP (current US$),Gabon,GAB,2011,18210.3087482912
GDP (current US$),Gabon,GAB,2012,17170.4652940332
GDP (current US$),Gabon,GAB,2013,17595.7456533676
GDP (current US$),Gabon,GAB,2014,18203.9680018908
GDP (current US$),Gabon,GAB,2015,14383.1077140388
GDP (current US$),Gabon,GAB,2016,14023.8906203384
GDP (current US$),Gabon,GAB,2017,14929.4887707315
GDP (current US$),Gabon,GAB,2018,16862.2824138778
GDP (current US$),Gabon,GAB,2019,16874.4502151351
GDP (current US$),Gabon,GAB,2020,
GDP (current US$),"Gambia, The",GMB,1960,
GDP (current US$),"Gambia, The",GMB,1961,
GDP (current US$),"Gambia, The",GMB,1962,
GDP (current US$),"Gambia, The",GMB,1963,
GDP (current US$),"Gambia, The",GMB,1964,
GDP (current US$),"Gambia, The",GMB,1965,
GDP (current US$),"Gambia, The",GMB,1966,44.2123536988296
GDP (current US$),"Gambia, The",GMB,1967,46.6953631558873
GDP (current US$),"Gambia, The",GMB,1968,41.1606585705371
GDP (current US$),"Gambia, The",GMB,1969,45.1687226995632
GDP (current US$),"Gambia, The",GMB,1970,52.296836749388
GDP (current US$),"Gambia, The",GMB,1971,55.728608974983
GDP (current US$),"Gambia, The",GMB,1972,59.1615449957528
GDP (current US$),"Gambia, The",GMB,1973,75.187969924812
GDP (current US$),"Gambia, The",GMB,1974,95.7975334619206
GDP (current US$),"Gambia, The",GMB,1975,115.182522123894
GDP (current US$),"Gambia, The",GMB,1976,112.189468481826
GDP (current US$),"Gambia, The",GMB,1977,138.094243349324
GDP (current US$),"Gambia, The",GMB,1978,171.836793402695
GDP (current US$),"Gambia, The",GMB,1979,207.114382546071
GDP (current US$),"Gambia, The",GMB,1980,241.08070889018
GDP (current US$),"Gambia, The",GMB,1981,218.764445784343
GDP (current US$),"Gambia, The",GMB,1982,216.051495959817
GDP (current US$),"Gambia, The",GMB,1983,213.44656257106
GDP (current US$),"Gambia, The",GMB,1984,177.33880193075
GDP (current US$),"Gambia, The",GMB,1985,225.724851691107
GDP (current US$),"Gambia, The",GMB,1986,185.646209386282
GDP (current US$),"Gambia, The",GMB,1987,220.626484224811
GDP (current US$),"Gambia, The",GMB,1988,266.673126229801
GDP (current US$),"Gambia, The",GMB,1989,284.11969249433
GDP (current US$),"Gambia, The",GMB,1990,317.083373524559
GDP (current US$),"Gambia, The",GMB,1991,690.314321374999
GDP (current US$),"Gambia, The",GMB,1992,714.255460503389
GDP (current US$),"Gambia, The",GMB,1993,755.042548055824
GDP (current US$),"Gambia, The",GMB,1994,746.491692583857
GDP (current US$),"Gambia, The",GMB,1995,785.996982492168
GDP (current US$),"Gambia, The",GMB,1996,848.23710856163
GDP (current US$),"Gambia, The",GMB,1997,803.63074253446
GDP (current US$),"Gambia, The",GMB,1998,840.285264631545
GDP (current US$),"Gambia, The",GMB,1999,814.72346008372
GDP (current US$),"Gambia, The",GMB,2000,782.915402421095
GDP (current US$),"Gambia, The",GMB,2001,687.408804630527
GDP (current US$),"Gambia, The",GMB,2002,578.236035104279
GDP (current US$),"Gambia, The",GMB,2003,487.038821611959
GDP (current US$),"Gambia, The",GMB,2004,961.900106892751
GDP (current US$),"Gambia, The",GMB,2005,1027.70225438664
GDP (current US$),"Gambia, The",GMB,2006,1054.11342670947
GDP (current US$),"Gambia, The",GMB,2007,1279.70474482781
GDP (current US$),"Gambia, The",GMB,2008,1561.7634370325
GDP (current US$),"Gambia, The",GMB,2009,1450.14038597229
GDP (current US$),"Gambia, The",GMB,2010,1543.29239254605
GDP (current US$),"Gambia, The",GMB,2011,1409.69455390934
GDP (current US$),"Gambia, The",GMB,2012,1415.00623809509
GDP (current US$),"Gambia, The",GMB,2013,1375.60895610386
GDP (current US$),"Gambia, The",GMB,2014,1229.46060192174
GDP (current US$),"Gambia, The",GMB,2015,1378.17686831568
GDP (current US$),"Gambia, The",GMB,2016,1484.57984437143
GDP (current US$),"Gambia, The",GMB,2017,1504.90975328746
GDP (current US$),"Gambia, The",GMB,2018,1670.67066859391
GDP (current US$),"Gambia, The",GMB,2019,1826.07373982522
GDP (current US$),"Gambia, The",GMB,2020,
GDP (current US$),Georgia,GEO,1960,
GDP (current US$),Georgia,GEO,1961,
GDP (current US$),Georgia,GEO,1962,
GDP (current US$),Georgia,GEO,1963,
GDP (current US$),Georgia,GEO,1964,
GDP (current US$),Georgia,GEO,1965,
GDP (current US$),Georgia,GEO,1966,
GDP (current US$),Georgia,GEO,1967,
GDP (current US$),Georgia,GEO,1968,
GDP (current US$),Georgia,GEO,1969,
GDP (current US$),Georgia,GEO,1970,
GDP (current US$),Georgia,GEO,1971,
GDP (current US$),Georgia,GEO,1972,
GDP (current US$),Georgia,GEO,1973,
GDP (current US$),Georgia,GEO,1974,
GDP (current US$),Georgia,GEO,1975,
GDP (current US$),Georgia,GEO,1976,
GDP (current US$),Georgia,GEO,1977,
GDP (current US$),Georgia,GEO,1978,
GDP (current US$),Georgia,GEO,1979,
GDP (current US$),Georgia,GEO,1980,
GDP (current US$),Georgia,GEO,1981,
GDP (current US$),Georgia,GEO,1982,
GDP (current US$),Georgia,GEO,1983,
GDP (current US$),Georgia,GEO,1984,
GDP (current US$),Georgia,GEO,1985,
GDP (current US$),Georgia,GEO,1986,
GDP (current US$),Georgia,GEO,1987,
GDP (current US$),Georgia,GEO,1988,
GDP (current US$),Georgia,GEO,1989,
GDP (current US$),Georgia,GEO,1990,7753.50186776095
GDP (current US$),Georgia,GEO,1991,6357.61589403974
GDP (current US$),Georgia,GEO,1992,3690.32896364086
GDP (current US$),Georgia,GEO,1993,2701.18133130816
GDP (current US$),Georgia,GEO,1994,2513.87058673344
GDP (current US$),Georgia,GEO,1995,2693.73186597036
GDP (current US$),Georgia,GEO,1996,3094.93518676896
GDP (current US$),Georgia,GEO,1997,3510.52023121387
GDP (current US$),Georgia,GEO,1998,3613.49817454701
GDP (current US$),Georgia,GEO,1999,2800.02633912617
GDP (current US$),Georgia,GEO,2000,3057.47528878105
GDP (current US$),Georgia,GEO,2001,3219.48866377231
GDP (current US$),Georgia,GEO,2002,3395.72801384524
GDP (current US$),Georgia,GEO,2003,3991.28489537214
GDP (current US$),Georgia,GEO,2004,5125.36519198664
GDP (current US$),Georgia,GEO,2005,6410.82363325426
GDP (current US$),Georgia,GEO,2006,7745.39429341721
GDP (current US$),Georgia,GEO,2007,10172.8823705477
GDP (current US$),Georgia,GEO,2008,12795.0764690099
GDP (current US$),Georgia,GEO,2009,10766.8362765639
GDP (current US$),Georgia,GEO,2010,12243.5055826741
GDP (current US$),Georgia,GEO,2011,15107.4414467833
GDP (current US$),Georgia,GEO,2012,16488.4030763641
GDP (current US$),Georgia,GEO,2013,17189.5515209811
GDP (current US$),Georgia,GEO,2014,17627.0034547205
GDP (current US$),Georgia,GEO,2015,14953.9505574406
GDP (current US$),Georgia,GEO,2016,15141.7585667808
GDP (current US$),Georgia,GEO,2017,16242.9169157203
GDP (current US$),Georgia,GEO,2018,17599.700090762
GDP (current US$),Georgia,GEO,2019,17477.2555456705
GDP (current US$),Georgia,GEO,2020,
GDP (current US$),Germany,DEU,1960,
GDP (current US$),Germany,DEU,1961,
GDP (current US$),Germany,DEU,1962,
GDP (current US$),Germany,DEU,1963,
GDP (current US$),Germany,DEU,1964,
GDP (current US$),Germany,DEU,1965,
GDP (current US$),Germany,DEU,1966,
GDP (current US$),Germany,DEU,1967,
GDP (current US$),Germany,DEU,1968,
GDP (current US$),Germany,DEU,1969,
GDP (current US$),Germany,DEU,1970,215838.448137658
GDP (current US$),Germany,DEU,1971,249985.055484303
GDP (current US$),Germany,DEU,1972,299801.542047476
GDP (current US$),Germany,DEU,1973,398374.021953897
GDP (current US$),Germany,DEU,1974,445303.484241554
GDP (current US$),Germany,DEU,1975,490636.517211225
GDP (current US$),Germany,DEU,1976,519754.453161411
GDP (current US$),Germany,DEU,1977,600498.238019035
GDP (current US$),Germany,DEU,1978,740469.983446933
GDP (current US$),Germany,DEU,1979,881345.176608686
GDP (current US$),Germany,DEU,1980,950290.856466538
GDP (current US$),Germany,DEU,1981,800472.055387278
GDP (current US$),Germany,DEU,1982,776576.439106956
GDP (current US$),Germany,DEU,1983,770684.323247798
